Bulan,Hari,Hari_Minggu,Quarter,Is_Weekend,Is_Akhir_Bulan,Is_Awal_Bulan,Hari_Dari_Awal_Bulan,Total_Transaksi,Rata_Nominal,Frekuensi_Per_Hari,Durasi_Aktif_Hari,Rata_Interval_Hari,Jumlah_Terlambat,Persentase_Terlambat,Is_TopUp,Is_QRIS,Is_Transfer,Prop_TopUp,Prop_QRIS,Prop_Transfer,Aktivitas_Bulan_Ini,Aktivitas_Quarter_Ini,Nominal_Transaksi,Warga_ID
1,17,4,1,0,0,0,17,72,72058.77777777778,2.3225806451612905,30,0.1126760563380281,58,80.55555555555556,0,1,0,0.2083333333333333,0.3888888888888889,0.4027777777777778,44,72,42094,54
2,9,6,1,1,0,0,9,81,75187.81481481482,2.6129032258064515,30,0.1,61,75.30864197530865,1,0,0,0.2592592592592592,0.3209876543209876,0.419753086419753,31,81,43585,78
1,30,3,1,0,1,0,30,54,74409.14814814815,1.7419354838709675,30,0.2452830188679245,34,62.96296296296296,1,0,0,0.2777777777777778,0.2222222222222222,0.5,26,54,5189,77
1,19,6,1,1,0,0,19,58,74702.20689655172,1.870967741935484,30,0.2280701754385964,40,68.96551724137932,0,1,0,0.293103448275862,0.3103448275862069,0.396551724137931,29,58,71023,8
1,17,4,1,0,0,0,17,74,79142.43243243243,2.466666666666667,29,0.1643835616438356,52,70.27027027027027,0,0,1,0.2972972972972973,0.3378378378378378,0.3648648648648648,46,74,48589,93
1,21,1,1,0,0,0,21,71,77796.04225352113,2.290322580645161,30,0.1714285714285714,56,78.87323943661971,0,0,1,0.352112676056338,0.2957746478873239,0.352112676056338,45,71,90707,131
1,17,4,1,0,0,0,17,74,76245.78378378379,2.3870967741935485,30,0.1780821917808219,54,72.97297297297297,0,0,1,0.2837837837837837,0.3108108108108108,0.4054054054054054,46,74,44807,20
2,8,5,1,1,0,0,8,42,71633.19047619047,1.4482758620689655,28,0.2439024390243902,26,61.90476190476191,0,0,1,0.2857142857142857,0.1428571428571428,0.5714285714285714,26,42,25401,67
1,30,3,1,0,1,0,30,54,86808.4074074074,1.7419354838709675,30,0.2452830188679245,41,75.92592592592592,0,1,0,0.2592592592592592,0.3148148148148148,0.4259259259259259,32,54,86970,112
1,17,4,1,0,0,0,17,63,89782.12698412698,2.032258064516129,30,0.1774193548387097,50,79.36507936507937,0,0,1,0.3174603174603174,0.2539682539682539,0.4285714285714285,34,63,118441,107
2,5,2,1,0,0,1,5,60,72167.25,1.935483870967742,30,0.2203389830508474,36,60.0,0,1,0,0.2666666666666666,0.2666666666666666,0.4666666666666667,37,60,70979,151
1,22,2,1,0,0,0,22,43,75210.97674418605,1.3870967741935485,30,0.3095238095238095,27,62.7906976744186,0,0,1,0.3720930232558139,0.2558139534883721,0.3720930232558139,23,43,34340,114
1,17,4,1,0,0,0,17,69,79858.11594202899,2.225806451612903,30,0.1617647058823529,49,71.01449275362319,0,1,0,0.2898550724637681,0.2608695652173913,0.4492753623188406,31,69,6926,97
2,2,6,1,1,0,1,2,66,76581.34848484848,2.2,29,0.0769230769230769,40,60.60606060606061,0,0,1,0.3181818181818182,0.3484848484848485,0.3333333333333333,35,66,74224,11
1,17,4,1,0,0,0,17,67,82101.55223880598,2.161290322580645,30,0.1515151515151515,47,70.1492537313433,0,0,1,0.208955223880597,0.3432835820895522,0.4477611940298507,35,67,39537,47
2,11,1,1,0,0,0,11,54,86808.4074074074,1.7419354838709675,30,0.2452830188679245,41,75.92592592592592,0,0,1,0.2592592592592592,0.3148148148148148,0.4259259259259259,22,54,114531,112
1,22,2,1,0,0,0,22,66,76581.34848484848,2.2,29,0.0769230769230769,40,60.60606060606061,0,1,0,0.3181818181818182,0.3484848484848485,0.3333333333333333,31,66,51801,11
2,3,0,1,0,0,1,3,56,73760.625,1.8064516129032255,30,0.1636363636363636,36,64.28571428571429,0,1,0,0.3571428571428571,0.2142857142857142,0.4285714285714285,29,56,108167,2
1,31,4,1,0,1,0,31,62,84395.19354838709,2.0,30,0.1475409836065573,40,64.51612903225806,1,0,0,0.4032258064516129,0.2741935483870967,0.3225806451612903,29,62,149420,154
2,9,6,1,1,0,0,9,59,85972.40677966102,1.903225806451613,30,0.1724137931034483,38,64.40677966101694,0,1,0,0.3898305084745763,0.2711864406779661,0.3389830508474576,32,59,66585,38
1,25,5,1,1,1,0,25,65,80119.83076923077,2.096774193548387,30,0.125,40,61.53846153846154,0,0,1,0.3230769230769231,0.1846153846153846,0.4923076923076923,28,65,62252,13
2,11,1,1,0,0,0,11,47,82632.27659574468,1.6206896551724137,28,0.1956521739130435,30,63.82978723404256,0,0,1,0.4042553191489361,0.2765957446808511,0.3191489361702128,25,47,53748,86
1,21,1,1,0,0,0,21,58,87179.8448275862,1.870967741935484,30,0.2280701754385964,39,67.24137931034483,0,0,1,0.3275862068965517,0.2413793103448276,0.4310344827586206,33,58,109337,62
2,10,0,1,0,0,0,10,66,81451.12121212122,2.129032258064516,30,0.1692307692307692,44,66.66666666666666,0,1,0,0.2272727272727272,0.3939393939393939,0.3787878787878788,32,66,88734,51
1,20,0,1,0,0,0,20,72,76903.09722222222,2.3225806451612905,30,0.1408450704225352,58,80.55555555555556,0,1,0,0.4027777777777778,0.2777777777777778,0.3194444444444444,47,72,43006,1
2,12,2,1,0,0,0,12,63,77526.61904761905,2.032258064516129,30,0.1451612903225806,42,66.66666666666666,0,1,0,0.3174603174603174,0.3015873015873015,0.3809523809523809,29,63,5813,91
2,16,6,1,1,0,0,16,57,73224.66666666667,1.8387096774193548,30,0.2857142857142857,40,70.17543859649122,0,0,1,0.2280701754385964,0.4210526315789473,0.3508771929824561,23,57,43983,113
1,29,2,1,0,1,0,29,54,78759.70370370371,1.862068965517241,28,0.2075471698113207,35,64.81481481481481,0,1,0,0.3518518518518518,0.3333333333333333,0.3148148148148148,30,54,5813,123
1,25,5,1,1,1,0,25,58,73683.60344827586,1.9333333333333331,29,0.1929824561403508,39,67.24137931034483,0,0,1,0.2586206896551724,0.3448275862068966,0.396551724137931,27,58,142619,34
2,16,6,1,1,0,0,16,58,74702.20689655172,1.870967741935484,30,0.2280701754385964,40,68.96551724137932,1,0,0,0.293103448275862,0.3103448275862069,0.396551724137931,29,58,90048,8
2,2,6,1,1,0,1,2,52,70667.78846153847,1.6774193548387095,30,0.2352941176470588,29,55.76923076923077,1,0,0,0.1923076923076923,0.2692307692307692,0.5384615384615384,26,52,5189,17
2,8,5,1,1,0,0,8,58,71203.24137931035,1.870967741935484,30,0.1929824561403508,44,75.86206896551724,0,0,1,0.2241379310344827,0.3103448275862069,0.4655172413793103,23,58,36327,58
2,15,5,1,1,0,0,15,61,73939.90163934426,1.967741935483871,30,0.1666666666666666,45,73.77049180327869,0,1,0,0.3442622950819672,0.180327868852459,0.4754098360655737,26,61,121916,56
2,3,0,1,0,0,1,3,73,74804.8904109589,2.3548387096774195,30,0.125,46,63.013698630136986,0,1,0,0.2328767123287671,0.2602739726027397,0.5068493150684932,36,73,107313,24
1,27,0,1,0,1,0,27,68,76358.9705882353,2.193548387096774,30,0.1791044776119403,46,67.64705882352942,0,1,0,0.25,0.3529411764705882,0.3970588235294117,36,68,69240,76
1,21,1,1,0,0,0,21,55,78545.94545454545,1.896551724137931,28,0.2592592592592592,41,74.54545454545455,0,1,0,0.3272727272727272,0.2909090909090909,0.3818181818181818,32,55,135122,40
2,5,2,1,0,0,1,5,55,71191.29090909091,1.8333333333333333,29,0.1851851851851851,35,63.63636363636363,0,1,0,0.2545454545454545,0.4545454545454545,0.2909090909090909,33,55,5813,49
2,3,0,1,0,0,1,3,51,78465.54901960785,1.7,29,0.28,37,72.54901960784314,1,0,0,0.4117647058823529,0.3333333333333333,0.2549019607843137,22,51,57665,88
2,9,6,1,1,0,0,9,57,73224.66666666667,1.8387096774193548,30,0.2857142857142857,40,70.17543859649122,0,1,0,0.2280701754385964,0.4210526315789473,0.3508771929824561,23,57,98938,113
2,12,2,1,0,0,0,12,60,79054.98333333334,1.935483870967742,30,0.2372881355932203,45,75.0,1,0,0,0.4,0.25,0.35,23,60,45281,130
1,30,3,1,0,1,0,30,77,74802.77922077922,2.4838709677419355,30,0.131578947368421,61,79.22077922077922,1,0,0,0.2727272727272727,0.3376623376623376,0.3896103896103896,51,77,73372,60
1,17,4,1,0,0,0,17,67,74637.6119402985,2.161290322580645,30,0.1515151515151515,48,71.64179104477611,0,0,1,0.3432835820895522,0.3283582089552239,0.3283582089552239,41,67,95114,50
1,28,1,1,0,1,0,28,48,69831.35416666667,1.6,29,0.2340425531914893,35,72.91666666666666,0,0,1,0.3541666666666667,0.2708333333333333,0.375,26,48,75924,117
2,14,4,1,0,0,0,14,48,69229.27083333333,1.5483870967741935,30,0.2340425531914893,33,68.75,1,0,0,0.3541666666666667,0.2291666666666666,0.4166666666666667,25,48,113126,63
2,16,6,1,1,0,0,16,67,82101.55223880598,2.161290322580645,30,0.1515151515151515,47,70.1492537313433,0,0,1,0.208955223880597,0.3432835820895522,0.4477611940298507,32,67,62900,47
1,17,4,1,0,0,0,17,76,69190.38157894737,2.4516129032258065,30,0.0933333333333333,58,76.31578947368422,1,0,0,0.3552631578947368,0.3026315789473684,0.3421052631578947,48,76,48733,12
1,17,4,1,0,0,0,17,67,75586.05970149254,2.2333333333333334,29,0.1363636363636363,43,64.17910447761194,0,0,1,0.3283582089552239,0.3134328358208955,0.3582089552238806,30,67,133729,96
1,27,0,1,0,1,0,27,49,83838.51020408163,1.5806451612903225,30,0.2708333333333333,34,69.38775510204081,0,0,1,0.2244897959183673,0.3265306122448979,0.4489795918367347,26,49,73455,30
1,30,3,1,0,1,0,30,56,73760.625,1.8064516129032255,30,0.1636363636363636,36,64.28571428571429,0,0,1,0.3571428571428571,0.2142857142857142,0.4285714285714285,27,56,59570,2
1,20,0,1,0,0,0,20,68,75258.5294117647,2.2666666666666666,29,0.1641791044776119,39,57.35294117647059,0,0,1,0.3235294117647059,0.2794117647058823,0.3970588235294117,33,68,86712,66
2,8,5,1,1,0,0,8,54,78759.70370370371,1.862068965517241,28,0.2075471698113207,35,64.81481481481481,1,0,0,0.3518518518518518,0.3333333333333333,0.3148148148148148,24,54,112308,123
2,11,1,1,0,0,0,11,66,75820.36363636363,2.129032258064516,30,0.1692307692307692,48,72.72727272727273,1,0,0,0.4090909090909091,0.2878787878787879,0.303030303030303,28,66,42928,141
1,24,4,1,0,0,0,24,65,84734.44615384615,2.096774193548387,30,0.171875,55,84.61538461538461,1,0,0,0.2307692307692307,0.4307692307692308,0.3384615384615385,45,65,87952,94
1,25,5,1,1,1,0,25,53,72688.96226415095,1.7096774193548387,30,0.2692307692307692,36,67.9245283018868,1,0,0,0.3584905660377358,0.2264150943396226,0.4150943396226415,32,53,55784,68
2,12,2,1,0,0,0,12,55,78545.94545454545,1.896551724137931,28,0.2592592592592592,41,74.54545454545455,1,0,0,0.3272727272727272,0.2909090909090909,0.3818181818181818,23,55,72021,40
2,6,3,1,0,0,1,6,51,80145.09803921569,1.6451612903225807,30,0.24,33,64.70588235294117,0,0,1,0.2941176470588235,0.2549019607843137,0.4509803921568627,29,51,24295,45
1,22,2,1,0,0,0,22,49,80378.0612244898,1.5806451612903225,30,0.2708333333333333,34,69.38775510204081,0,0,1,0.2244897959183673,0.2653061224489796,0.5102040816326531,26,49,60869,132
2,9,6,1,1,0,0,9,52,81050.57692307692,1.7333333333333334,29,0.2549019607843137,32,61.53846153846154,0,1,0,0.4230769230769231,0.2307692307692307,0.3461538461538461,30,52,66115,95
1,30,3,1,0,1,0,30,43,72201.25581395348,1.3870967741935485,30,0.3095238095238095,33,76.74418604651163,0,1,0,0.2558139534883721,0.4186046511627907,0.3255813953488372,25,43,82379,109
2,9,6,1,1,0,0,9,67,74637.6119402985,2.161290322580645,30,0.1515151515151515,48,71.64179104477611,1,0,0,0.3432835820895522,0.3283582089552239,0.3283582089552239,26,67,27698,50
1,24,4,1,0,0,0,24,53,76986.09433962264,1.962962962962963,26,0.1923076923076923,32,60.37735849056604,0,1,0,0.4339622641509434,0.2641509433962264,0.3018867924528302,26,53,137338,115
1,19,6,1,1,0,0,19,59,85152.20338983051,1.9666666666666663,29,0.1551724137931034,41,69.49152542372882,0,1,0,0.2203389830508474,0.3728813559322034,0.4067796610169492,30,59,93472,48
2,11,1,1,0,0,0,11,37,75390.54054054055,1.2758620689655171,28,0.3611111111111111,28,75.67567567567568,0,0,1,0.2702702702702703,0.2702702702702703,0.4594594594594595,16,37,94820,108
1,17,4,1,0,0,0,17,58,87179.8448275862,1.870967741935484,30,0.2280701754385964,39,67.24137931034483,0,1,0,0.3275862068965517,0.2413793103448276,0.4310344827586206,33,58,82675,62
1,25,5,1,1,1,0,25,72,76903.09722222222,2.3225806451612905,30,0.1408450704225352,58,80.55555555555556,1,0,0,0.4027777777777778,0.2777777777777778,0.3194444444444444,47,72,81110,1
2,3,0,1,0,0,1,3,55,76856.56363636363,1.7741935483870968,30,0.1666666666666666,39,70.9090909090909,0,0,1,0.2727272727272727,0.3818181818181818,0.3454545454545454,28,55,86150,82
1,18,5,1,1,0,0,18,49,80108.02040816327,1.6333333333333333,29,0.2708333333333333,30,61.224489795918366,0,0,1,0.3061224489795918,0.3469387755102041,0.3469387755102041,21,49,149776,85
2,1,5,1,1,0,1,1,74,79566.16216216216,2.3870967741935485,30,0.136986301369863,58,78.37837837837837,0,1,0,0.3648648648648648,0.3108108108108108,0.3243243243243243,24,74,101236,104
1,17,4,1,0,0,0,17,66,78560.72727272728,2.129032258064516,30,0.1384615384615384,47,71.21212121212122,0,1,0,0.2575757575757575,0.2727272727272727,0.4696969696969697,36,66,143677,140
2,10,0,1,0,0,0,10,41,86927.68292682926,1.3225806451612905,30,0.35,25,60.97560975609756,1,0,0,0.3902439024390244,0.2439024390243902,0.3658536585365853,24,41,28413,143
2,13,3,1,0,0,0,13,50,68874.42,1.7241379310344829,28,0.2244897959183673,32,64.0,1,0,0,0.4,0.14,0.46,26,50,23503,42
1,17,4,1,0,0,0,17,69,80102.57971014493,2.3,29,0.1470588235294117,53,76.81159420289855,0,0,1,0.3478260869565217,0.2753623188405797,0.3768115942028985,44,69,149401,25
2,11,1,1,0,0,0,11,53,72688.96226415095,1.7096774193548387,30,0.2692307692307692,36,67.9245283018868,0,0,1,0.3584905660377358,0.2264150943396226,0.4150943396226415,21,53,38637,68
1,30,3,1,0,1,0,30,49,83838.51020408163,1.5806451612903225,30,0.2708333333333333,34,69.38775510204081,0,1,0,0.2244897959183673,0.3265306122448979,0.4489795918367347,26,49,97549,30
2,10,0,1,0,0,0,10,54,74409.14814814815,1.7419354838709675,30,0.2452830188679245,34,62.96296296296296,0,1,0,0.2777777777777778,0.2222222222222222,0.5,28,54,75022,77
1,22,2,1,0,0,0,22,66,78560.72727272728,2.129032258064516,30,0.1384615384615384,47,71.21212121212122,0,0,1,0.2575757575757575,0.2727272727272727,0.4696969696969697,36,66,118985,140
1,17,4,1,0,0,0,17,70,70587.97142857143,2.2580645161290325,30,0.1304347826086956,53,75.71428571428571,0,1,0,0.3,0.2285714285714285,0.4714285714285714,39,70,6088,75
2,10,0,1,0,0,0,10,49,81201.95918367348,1.6333333333333333,29,0.2083333333333333,33,67.3469387755102,0,1,0,0.3673469387755102,0.2448979591836734,0.3877551020408163,20,49,49383,155
2,14,4,1,0,0,0,14,42,75360.09523809524,1.3548387096774193,30,0.3170731707317073,32,76.19047619047619,1,0,0,0.3809523809523809,0.2142857142857142,0.4047619047619047,18,42,149420,136
2,9,6,1,1,0,0,9,41,86927.68292682926,1.3225806451612905,30,0.35,25,60.97560975609756,0,0,1,0.3902439024390244,0.2439024390243902,0.3658536585365853,24,41,95317,143
2,12,2,1,0,0,0,12,45,76742.06666666667,1.4516129032258065,30,0.3636363636363636,34,75.55555555555556,0,0,1,0.3111111111111111,0.2666666666666666,0.4222222222222222,18,45,143453,103
1,29,2,1,0,1,0,29,74,79142.43243243243,2.466666666666667,29,0.1643835616438356,52,70.27027027027027,0,1,0,0.2972972972972973,0.3378378378378378,0.3648648648648648,46,74,54621,93
2,15,5,1,1,0,0,15,54,79844.62962962964,1.8,29,0.2264150943396226,34,62.96296296296296,0,0,1,0.2592592592592592,0.3148148148148148,0.4259259259259259,25,54,28516,72
1,17,4,1,0,0,0,17,57,79412.77192982456,1.8387096774193548,30,0.3035714285714285,48,84.21052631578947,1,0,0,0.2631578947368421,0.4035087719298245,0.3333333333333333,41,57,92092,147
1,17,4,1,0,0,0,17,66,74875.89393939394,2.129032258064516,30,0.1384615384615384,46,69.6969696969697,0,1,0,0.303030303030303,0.3939393939393939,0.303030303030303,39,66,63884,37
2,3,0,1,0,0,1,3,57,79412.77192982456,1.8387096774193548,30,0.3035714285714285,48,84.21052631578947,0,1,0,0.2631578947368421,0.4035087719298245,0.3333333333333333,16,57,34844,147
2,12,2,1,0,0,0,12,54,78759.70370370371,1.862068965517241,28,0.2075471698113207,35,64.81481481481481,1,0,0,0.3518518518518518,0.3333333333333333,0.3148148148148148,24,54,79836,123
1,17,4,1,0,0,0,17,71,74518.38028169014,2.3666666666666667,29,0.1285714285714285,51,71.83098591549296,0,0,1,0.3661971830985915,0.2816901408450704,0.352112676056338,40,71,29654,71
1,17,4,1,0,0,0,17,63,77633.57142857143,2.032258064516129,30,0.2096774193548387,46,73.01587301587301,0,0,1,0.365079365079365,0.3174603174603174,0.3174603174603174,40,63,99532,137
1,29,2,1,0,1,0,29,60,78390.91666666667,2.0,29,0.1525423728813559,39,65.0,0,0,1,0.2,0.3166666666666666,0.4833333333333333,29,60,70244,105
2,10,0,1,0,0,0,10,74,76245.78378378379,2.3870967741935485,30,0.1780821917808219,54,72.97297297297297,0,1,0,0.2837837837837837,0.3108108108108108,0.4054054054054054,28,74,89292,20
2,2,6,1,1,0,1,2,54,72342.72222222222,1.8,29,0.2264150943396226,32,59.25925925925925,1,0,0,0.2962962962962963,0.2777777777777778,0.4259259259259259,34,54,77473,153
1,30,3,1,0,1,0,30,54,85915.5,1.8,29,0.2075471698113207,36,66.66666666666666,0,0,1,0.2592592592592592,0.3518518518518518,0.3888888888888889,28,54,71389,33
2,10,0,1,0,0,0,10,70,78215.6,2.2580645161290325,30,0.1014492753623188,46,65.71428571428571,1,0,0,0.3571428571428571,0.3428571428571428,0.3,33,70,93367,99
1,25,5,1,1,1,0,25,55,76856.56363636363,1.7741935483870968,30,0.1666666666666666,39,70.9090909090909,0,0,1,0.2727272727272727,0.3818181818181818,0.3454545454545454,27,55,124904,82
2,13,3,1,0,0,0,13,55,78545.94545454545,1.896551724137931,28,0.2592592592592592,41,74.54545454545455,1,0,0,0.3272727272727272,0.2909090909090909,0.3818181818181818,23,55,147917,40
2,13,3,1,0,0,0,13,63,89782.12698412698,2.032258064516129,30,0.1774193548387097,50,79.36507936507937,1,0,0,0.3174603174603174,0.2539682539682539,0.4285714285714285,29,63,61534,107
2,11,1,1,0,0,0,11,59,74900.98305084746,1.903225806451613,30,0.1896551724137931,46,77.96610169491525,0,0,1,0.3728813559322034,0.2203389830508474,0.4067796610169492,21,59,61205,43
1,17,4,1,0,0,0,17,58,71203.24137931035,1.870967741935484,30,0.1929824561403508,44,75.86206896551724,0,0,1,0.2241379310344827,0.3103448275862069,0.4655172413793103,35,58,144924,58
2,6,3,1,0,0,1,6,65,80119.83076923077,2.096774193548387,30,0.125,40,61.53846153846154,0,1,0,0.3230769230769231,0.1846153846153846,0.4923076923076923,37,65,58638,13
1,22,2,1,0,0,0,22,59,78534.98305084746,2.034482758620689,28,0.1724137931034483,44,74.57627118644068,0,1,0,0.3220338983050847,0.1694915254237288,0.5084745762711864,34,59,149386,122
2,2,6,1,1,0,1,2,55,78545.94545454545,1.896551724137931,28,0.2592592592592592,41,74.54545454545455,0,1,0,0.3272727272727272,0.2909090909090909,0.3818181818181818,23,55,74842,40
1,20,0,1,0,0,0,20,56,82653.05357142857,1.8064516129032255,30,0.1818181818181818,43,76.78571428571429,0,1,0,0.2678571428571428,0.3928571428571428,0.3392857142857143,33,56,95730,135
1,17,4,1,0,0,0,17,63,77633.57142857143,2.032258064516129,30,0.2096774193548387,46,73.01587301587301,1,0,0,0.365079365079365,0.3174603174603174,0.3174603174603174,40,63,91496,137
2,1,5,1,1,0,1,1,42,71633.19047619047,1.4482758620689655,28,0.2439024390243902,26,61.90476190476191,1,0,0,0.2857142857142857,0.1428571428571428,0.5714285714285714,26,42,64248,67
2,12,2,1,0,0,0,12,40,77502.65,1.3793103448275863,28,0.3846153846153846,35,87.5,0,0,1,0.2,0.5,0.3,18,40,95735,21
1,25,5,1,1,1,0,25,65,84734.44615384615,2.096774193548387,30,0.171875,55,84.61538461538461,0,1,0,0.2307692307692307,0.4307692307692308,0.3384615384615385,45,65,47564,94
2,13,3,1,0,0,0,13,70,70587.97142857143,2.2580645161290325,30,0.1304347826086956,53,75.71428571428571,0,0,1,0.3,0.2285714285714285,0.4714285714285714,31,70,37022,75
1,30,3,1,0,1,0,30,42,65207.26190476191,1.3548387096774193,30,0.3414634146341463,24,57.14285714285714,0,0,1,0.3571428571428571,0.2619047619047619,0.3809523809523809,19,42,50848,9
1,27,0,1,0,1,0,27,71,78849.94366197183,2.290322580645161,30,0.1285714285714285,52,73.23943661971832,0,1,0,0.352112676056338,0.2816901408450704,0.3661971830985915,38,71,37354,0
2,11,1,1,0,0,0,11,76,74611.46052631579,2.533333333333333,29,0.12,59,77.63157894736842,0,1,0,0.3289473684210526,0.3026315789473684,0.3684210526315789,30,76,46464,65
1,18,5,1,1,0,0,18,67,74637.6119402985,2.161290322580645,30,0.1515151515151515,48,71.64179104477611,0,0,1,0.3432835820895522,0.3283582089552239,0.3283582089552239,41,67,5496,50
1,31,4,1,0,1,0,31,65,80379.27692307692,2.096774193548387,30,0.21875,56,86.15384615384616,0,1,0,0.3846153846153846,0.3846153846153846,0.2307692307692307,45,65,34340,73
2,5,2,1,0,0,1,5,74,80449.27027027027,2.3870967741935485,30,0.0958904109589041,57,77.02702702702703,1,0,0,0.3648648648648648,0.3243243243243243,0.3108108108108108,30,74,94127,22
2,8,5,1,1,0,0,8,51,78465.54901960785,1.7,29,0.28,37,72.54901960784314,0,1,0,0.4117647058823529,0.3333333333333333,0.2549019607843137,22,51,74077,88
1,17,4,1,0,0,0,17,55,86186.81818181818,1.7741935483870968,30,0.2962962962962963,40,72.72727272727273,0,1,0,0.3454545454545454,0.3636363636363636,0.2909090909090909,25,55,14088,116
1,26,6,1,1,1,0,26,40,77502.65,1.3793103448275863,28,0.3846153846153846,35,87.5,1,0,0,0.2,0.5,0.3,22,40,94414,21
1,18,5,1,1,0,0,18,53,70600.11320754717,1.7666666666666666,29,0.2115384615384615,29,54.71698113207547,0,1,0,0.2452830188679245,0.4150943396226415,0.3396226415094339,23,53,47323,133
1,17,4,1,0,0,0,17,36,73788.33333333333,1.2413793103448276,28,0.4285714285714285,21,58.333333333333336,0,0,1,0.3888888888888889,0.3055555555555556,0.3055555555555556,17,36,98479,7
2,11,1,1,0,0,0,11,42,77203.19047619047,1.4,29,0.3658536585365853,32,76.19047619047619,0,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,18,42,51851,98
2,7,4,1,0,0,1,7,67,83216.17910447762,2.161290322580645,30,0.1818181818181818,44,65.67164179104478,0,0,1,0.2686567164179104,0.2388059701492537,0.4925373134328358,31,67,15543,53
2,11,1,1,0,0,0,11,42,85286.35714285714,1.5,27,0.2926829268292683,27,64.28571428571429,1,0,0,0.2857142857142857,0.3333333333333333,0.3809523809523809,21,42,40189,101
2,2,6,1,1,0,1,2,74,79566.16216216216,2.3870967741935485,30,0.136986301369863,58,78.37837837837837,0,1,0,0.3648648648648648,0.3108108108108108,0.3243243243243243,24,74,70142,104
1,26,6,1,1,1,0,26,58,71203.24137931035,1.870967741935484,30,0.1929824561403508,44,75.86206896551724,0,1,0,0.2241379310344827,0.3103448275862069,0.4655172413793103,35,58,50268,58
1,30,3,1,0,1,0,30,74,79566.16216216216,2.3870967741935485,30,0.136986301369863,58,78.37837837837837,0,0,1,0.3648648648648648,0.3108108108108108,0.3243243243243243,50,74,67273,104
2,12,2,1,0,0,0,12,58,81521.27586206897,1.870967741935484,30,0.2105263157894736,43,74.13793103448276,0,0,1,0.3448275862068966,0.3448275862068966,0.3103448275862069,29,58,79832,119
2,2,6,1,1,0,1,2,52,65878.44230769231,1.7333333333333334,29,0.2549019607843137,30,57.692307692307686,1,0,0,0.3461538461538461,0.2884615384615384,0.3653846153846153,30,52,125807,52
1,19,6,1,1,0,0,19,58,82293.24137931035,1.870967741935484,30,0.1578947368421052,38,65.51724137931035,1,0,0,0.3103448275862069,0.2758620689655172,0.4137931034482758,23,58,18645,5
1,26,6,1,1,1,0,26,57,73486.52631578948,1.8387096774193548,30,0.2142857142857142,41,71.9298245614035,0,0,1,0.3157894736842105,0.2982456140350877,0.3859649122807017,26,57,123652,18
1,30,3,1,0,1,0,30,54,79844.62962962964,1.8,29,0.2264150943396226,34,62.96296296296296,0,0,1,0.2592592592592592,0.3148148148148148,0.4259259259259259,29,54,49651,72
1,29,2,1,0,1,0,29,53,76986.09433962264,1.962962962962963,26,0.1923076923076923,32,60.37735849056604,1,0,0,0.4339622641509434,0.2641509433962264,0.3018867924528302,26,53,62640,115
1,23,3,1,0,0,0,23,60,75275.16666666667,1.935483870967742,30,0.2372881355932203,47,78.33333333333333,1,0,0,0.3666666666666666,0.4,0.2333333333333333,37,60,54556,32
1,17,4,1,0,0,0,17,67,75586.05970149254,2.2333333333333334,29,0.1363636363636363,43,64.17910447761194,0,1,0,0.3283582089552239,0.3134328358208955,0.3582089552238806,30,67,101044,96
1,21,1,1,0,0,0,21,42,65207.26190476191,1.3548387096774193,30,0.3414634146341463,24,57.14285714285714,0,0,1,0.3571428571428571,0.2619047619047619,0.3809523809523809,19,42,124847,9
2,8,5,1,1,0,0,8,71,76121.07042253521,2.290322580645161,30,0.1142857142857142,51,71.83098591549296,0,0,1,0.380281690140845,0.2394366197183098,0.380281690140845,35,71,51988,150
1,22,2,1,0,0,0,22,54,76162.25925925926,1.7419354838709675,30,0.2075471698113207,36,66.66666666666666,0,1,0,0.3888888888888889,0.1851851851851851,0.4259259259259259,26,54,55693,10
2,3,0,1,0,0,1,3,62,84395.19354838709,2.0,30,0.1475409836065573,40,64.51612903225806,0,1,0,0.4032258064516129,0.2741935483870967,0.3225806451612903,33,62,93236,154
2,3,0,1,0,0,1,3,53,81133.62264150943,1.7096774193548387,30,0.2692307692307692,37,69.81132075471697,1,0,0,0.3773584905660377,0.2830188679245283,0.3396226415094339,21,53,77799,29
1,25,5,1,1,1,0,25,70,78546.9,2.2580645161290325,30,0.1739130434782608,51,72.85714285714285,0,0,1,0.3285714285714285,0.3714285714285714,0.3,41,70,90189,111
2,15,5,1,1,0,0,15,70,70587.97142857143,2.2580645161290325,30,0.1304347826086956,53,75.71428571428571,0,0,1,0.3,0.2285714285714285,0.4714285714285714,31,70,55635,75
1,21,1,1,0,0,0,21,58,74702.20689655172,1.870967741935484,30,0.2280701754385964,40,68.96551724137932,0,0,1,0.293103448275862,0.3103448275862069,0.396551724137931,29,58,96137,8
2,3,0,1,0,0,1,3,52,77223.46153846153,1.6774193548387095,30,0.1568627450980392,32,61.53846153846154,0,0,1,0.2692307692307692,0.3461538461538461,0.3846153846153846,30,52,107611,89
1,24,4,1,0,0,0,24,43,75210.97674418605,1.3870967741935485,30,0.3095238095238095,27,62.7906976744186,0,0,1,0.3720930232558139,0.2558139534883721,0.3720930232558139,23,43,122363,114
1,30,3,1,0,1,0,30,65,75826.23076923077,2.096774193548387,30,0.140625,50,76.92307692307693,0,1,0,0.2615384615384615,0.2615384615384615,0.4769230769230769,39,65,17383,61
