Bulan,Hari,Hari_Minggu,Quarter,Is_Weekend,Is_Akhir_Bulan,Is_Awal_Bulan,Hari_Dari_Awal_Bulan,Total_Transaksi,Rata_Nominal,Frekuensi_Per_Hari,Durasi_Aktif_Hari,Rata_Interval_Hari,Jumlah_Terlambat,Persentase_Terlambat,Is_TopUp,Is_QRIS,Is_Transfer,Prop_TopUp,Prop_QRIS,Prop_Transfer,Aktivitas_Bulan_Ini,Aktivitas_Quarter_Ini,Nominal_Transaksi,Warga_ID
2,4,1,1,0,0,1,4,54,74409.14814814815,1.7419354838709675,30,0.2452830188679245,34,62.96296296296296,0,0,1,0.2777777777777778,0.2222222222222222,0.5,28,54,39045,77
2,15,5,1,1,0,0,15,69,76791.42028985507,2.225806451612903,30,0.1470588235294117,53,76.81159420289855,0,1,0,0.3043478260869565,0.2318840579710145,0.463768115942029,29,69,75013,84
1,30,3,1,0,1,0,30,59,78534.98305084746,2.034482758620689,28,0.1724137931034483,44,74.57627118644068,0,1,0,0.3220338983050847,0.1694915254237288,0.5084745762711864,34,59,64269,122
1,20,0,1,0,0,0,20,63,77633.57142857143,2.032258064516129,30,0.2096774193548387,46,73.01587301587301,0,1,0,0.365079365079365,0.3174603174603174,0.3174603174603174,40,63,25975,137
1,28,1,1,0,1,0,28,52,71443.07692307692,1.6774193548387095,30,0.2745098039215686,36,69.23076923076923,0,0,1,0.25,0.2692307692307692,0.4807692307692308,26,52,110991,70
1,27,0,1,0,1,0,27,68,75258.5294117647,2.2666666666666666,29,0.1641791044776119,39,57.35294117647059,1,0,0,0.3235294117647059,0.2794117647058823,0.3970588235294117,33,68,72535,66
1,28,1,1,0,1,0,28,51,78465.54901960785,1.7,29,0.28,37,72.54901960784314,1,0,0,0.4117647058823529,0.3333333333333333,0.2549019607843137,29,51,62628,88
1,21,1,1,0,0,0,21,53,70600.11320754717,1.7666666666666666,29,0.2115384615384615,29,54.71698113207547,0,1,0,0.2452830188679245,0.4150943396226415,0.3396226415094339,23,53,58668,133
1,30,3,1,0,1,0,30,74,79566.16216216216,2.3870967741935485,30,0.136986301369863,58,78.37837837837837,1,0,0,0.3648648648648648,0.3108108108108108,0.3243243243243243,50,74,104126,104
1,21,1,1,0,0,0,21,55,77776.34545454546,1.7741935483870968,30,0.1851851851851851,45,81.81818181818183,1,0,0,0.3090909090909091,0.2909090909090909,0.4,30,55,48399,92
2,9,6,1,1,0,0,9,58,81769.31034482758,1.870967741935484,30,0.2456140350877192,42,72.41379310344827,0,1,0,0.396551724137931,0.293103448275862,0.3103448275862069,20,58,72424,6
2,3,0,1,0,0,1,3,58,71203.24137931035,1.870967741935484,30,0.1929824561403508,44,75.86206896551724,0,0,1,0.2241379310344827,0.3103448275862069,0.4655172413793103,23,58,149776,58
1,27,0,1,0,1,0,27,40,71105.725,1.2903225806451613,30,0.3333333333333333,31,77.5,0,1,0,0.425,0.225,0.35,19,40,57273,14
2,5,2,1,0,0,1,5,40,71105.725,1.2903225806451613,30,0.3333333333333333,31,77.5,1,0,0,0.425,0.225,0.35,21,40,69986,14
1,30,3,1,0,1,0,30,49,80378.0612244898,1.5806451612903225,30,0.2708333333333333,34,69.38775510204081,0,1,0,0.2244897959183673,0.2653061224489796,0.5102040816326531,26,49,149386,132
1,28,1,1,0,1,0,28,67,72386.26865671642,2.161290322580645,30,0.1515151515151515,45,67.16417910447761,1,0,0,0.2537313432835821,0.4328358208955223,0.3134328358208955,31,67,26495,4
1,17,4,1,0,0,0,17,63,77526.61904761905,2.032258064516129,30,0.1451612903225806,42,66.66666666666666,0,0,1,0.3174603174603174,0.3015873015873015,0.3809523809523809,34,63,78657,91
2,2,6,1,1,0,1,2,66,76581.34848484848,2.2,29,0.0769230769230769,40,60.60606060606061,0,0,1,0.3181818181818182,0.3484848484848485,0.3333333333333333,35,66,74224,11
2,3,0,1,0,0,1,3,59,79486.03389830509,1.903225806451613,30,0.2241379310344827,42,71.1864406779661,0,0,1,0.3389830508474576,0.3050847457627119,0.3559322033898305,24,59,60908,23
2,1,5,1,1,0,1,1,58,71203.24137931035,1.870967741935484,30,0.1929824561403508,44,75.86206896551724,0,0,1,0.2241379310344827,0.3103448275862069,0.4655172413793103,23,58,58192,58
1,19,6,1,1,0,0,19,78,80801.30769230769,2.5161290322580645,30,0.1038961038961039,61,78.2051282051282,1,0,0,0.3076923076923077,0.3076923076923077,0.3846153846153846,51,78,40635,152
2,1,5,1,1,0,1,1,43,75210.97674418605,1.3870967741935485,30,0.3095238095238095,27,62.7906976744186,1,0,0,0.3720930232558139,0.2558139534883721,0.3720930232558139,20,43,97819,114
1,22,2,1,0,0,0,22,66,78560.72727272728,2.129032258064516,30,0.1384615384615384,47,71.21212121212122,0,0,1,0.2575757575757575,0.2727272727272727,0.4696969696969697,36,66,62583,140
1,17,4,1,0,0,0,17,71,74518.38028169014,2.3666666666666667,29,0.1285714285714285,51,71.83098591549296,0,1,0,0.3661971830985915,0.2816901408450704,0.352112676056338,40,71,147303,71
2,10,0,1,0,0,0,10,55,77483.32727272727,1.7741935483870968,30,0.2407407407407407,43,78.18181818181819,0,1,0,0.4363636363636363,0.2545454545454545,0.3090909090909091,23,55,66504,35
1,26,6,1,1,1,0,26,67,82101.55223880598,2.161290322580645,30,0.1515151515151515,47,70.1492537313433,1,0,0,0.208955223880597,0.3432835820895522,0.4477611940298507,35,67,106422,47
2,10,0,1,0,0,0,10,50,72482.62,1.6129032258064515,30,0.2857142857142857,34,68.0,0,1,0,0.32,0.26,0.42,19,50,42911,127
2,15,5,1,1,0,0,15,58,87179.8448275862,1.870967741935484,30,0.2280701754385964,39,67.24137931034483,1,0,0,0.3275862068965517,0.2413793103448276,0.4310344827586206,25,58,96839,62
2,13,3,1,0,0,0,13,54,72342.72222222222,1.8,29,0.2264150943396226,32,59.25925925925925,1,0,0,0.2962962962962963,0.2777777777777778,0.4259259259259259,34,54,45466,153
1,28,1,1,0,1,0,28,66,81451.12121212122,2.129032258064516,30,0.1692307692307692,44,66.66666666666666,0,1,0,0.2272727272727272,0.3939393939393939,0.3787878787878788,34,66,97363,51
1,24,4,1,0,0,0,24,55,76856.56363636363,1.7741935483870968,30,0.1666666666666666,39,70.9090909090909,0,1,0,0.2727272727272727,0.3818181818181818,0.3454545454545454,27,55,112981,82
2,15,5,1,1,0,0,15,70,78215.6,2.2580645161290325,30,0.1014492753623188,46,65.71428571428571,0,1,0,0.3571428571428571,0.3428571428571428,0.3,33,70,141918,99
2,5,2,1,0,0,1,5,51,78465.54901960785,1.7,29,0.28,37,72.54901960784314,1,0,0,0.4117647058823529,0.3333333333333333,0.2549019607843137,22,51,103029,88
1,20,0,1,0,0,0,20,49,81201.95918367348,1.6333333333333333,29,0.2083333333333333,33,67.3469387755102,1,0,0,0.3673469387755102,0.2448979591836734,0.3877551020408163,29,49,63795,155
1,18,5,1,1,0,0,18,60,78390.91666666667,2.0,29,0.1525423728813559,39,65.0,0,1,0,0.2,0.3166666666666666,0.4833333333333333,29,60,5813,105
2,4,1,1,0,0,1,4,41,86927.68292682926,1.3225806451612905,30,0.35,25,60.97560975609756,1,0,0,0.3902439024390244,0.2439024390243902,0.3658536585365853,24,41,149420,143
1,18,5,1,1,0,0,18,53,74019.98113207547,1.827586206896552,28,0.2115384615384615,41,77.35849056603774,0,0,1,0.3773584905660377,0.2075471698113207,0.4150943396226415,32,53,67227,126
1,24,4,1,0,0,0,24,55,82175.23636363636,1.7741935483870968,30,0.1481481481481481,31,56.36363636363636,1,0,0,0.3272727272727272,0.3636363636363636,0.3090909090909091,21,55,57815,79
1,18,5,1,1,0,0,18,59,85152.20338983051,1.9666666666666663,29,0.1551724137931034,41,69.49152542372882,0,1,0,0.2203389830508474,0.3728813559322034,0.4067796610169492,30,59,82348,48
1,25,5,1,1,1,0,25,51,86736.05882352941,1.7,29,0.2,32,62.74509803921568,0,0,1,0.3333333333333333,0.2745098039215686,0.392156862745098,17,51,50960,142
2,15,5,1,1,0,0,15,73,68633.69863013699,2.433333333333333,29,0.1388888888888889,55,75.34246575342466,0,0,1,0.4383561643835616,0.2602739726027397,0.3013698630136986,30,73,149776,134
1,23,3,1,0,0,0,23,40,77932.275,1.3333333333333333,29,0.4102564102564102,28,70.0,0,1,0,0.25,0.3,0.45,22,40,96341,139
1,31,4,1,0,1,0,31,48,77849.77083333333,1.6551724137931034,28,0.2553191489361702,33,68.75,0,1,0,0.2708333333333333,0.2708333333333333,0.4583333333333333,26,48,75077,16
2,13,3,1,0,0,0,13,78,80801.30769230769,2.5161290322580645,30,0.1038961038961039,61,78.2051282051282,0,1,0,0.3076923076923077,0.3076923076923077,0.3846153846153846,27,78,109545,152
1,18,5,1,1,0,0,18,60,79054.98333333334,1.935483870967742,30,0.2372881355932203,45,75.0,0,0,1,0.4,0.25,0.35,37,60,49675,130
2,12,2,1,0,0,0,12,66,75103.9696969697,2.129032258064516,30,0.2,50,75.75757575757575,0,1,0,0.3181818181818182,0.2424242424242424,0.4393939393939394,28,66,54493,125
2,14,4,1,0,0,0,14,53,74019.98113207547,1.827586206896552,28,0.2115384615384615,41,77.35849056603774,1,0,0,0.3773584905660377,0.2075471698113207,0.4150943396226415,21,53,85161,126
2,15,5,1,1,0,0,15,44,79229.65909090909,1.4193548387096775,30,0.3023255813953488,34,77.27272727272727,0,1,0,0.2045454545454545,0.4545454545454545,0.3409090909090909,25,44,132960,148
2,7,4,1,0,0,1,7,49,75838.59183673469,1.6896551724137931,28,0.2083333333333333,35,71.42857142857143,1,0,0,0.2653061224489796,0.2448979591836734,0.4897959183673469,23,49,72816,27
2,8,5,1,1,0,0,8,74,79142.43243243243,2.466666666666667,29,0.1643835616438356,52,70.27027027027027,1,0,0,0.2972972972972973,0.3378378378378378,0.3648648648648648,28,74,61167,93
1,30,3,1,0,1,0,30,58,74250.20689655172,1.870967741935484,30,0.2105263157894736,38,65.51724137931035,1,0,0,0.4310344827586206,0.293103448275862,0.2758620689655172,23,58,117664,80
1,25,5,1,1,1,0,25,60,78390.91666666667,2.0,29,0.1525423728813559,39,65.0,0,0,1,0.2,0.3166666666666666,0.4833333333333333,29,60,138885,105
2,8,5,1,1,0,0,8,50,75810.38,1.7241379310344829,28,0.2244897959183673,32,64.0,0,0,1,0.28,0.22,0.5,24,50,79433,102
2,13,3,1,0,0,0,13,51,86736.05882352941,1.7,29,0.2,32,62.74509803921568,0,0,1,0.3333333333333333,0.2745098039215686,0.392156862745098,34,51,80633,142
2,10,0,1,0,0,0,10,48,69229.27083333333,1.5483870967741935,30,0.2340425531914893,33,68.75,0,0,1,0.3541666666666667,0.2291666666666666,0.4166666666666667,25,48,5496,63
1,22,2,1,0,0,0,22,74,79566.16216216216,2.3870967741935485,30,0.136986301369863,58,78.37837837837837,0,0,1,0.3648648648648648,0.3108108108108108,0.3243243243243243,50,74,54189,104
1,25,5,1,1,1,0,25,49,83838.51020408163,1.5806451612903225,30,0.2708333333333333,34,69.38775510204081,0,1,0,0.2244897959183673,0.3265306122448979,0.4489795918367347,26,49,112706,30
1,30,3,1,0,1,0,30,54,86808.4074074074,1.7419354838709675,30,0.2452830188679245,41,75.92592592592592,0,1,0,0.2592592592592592,0.3148148148148148,0.4259259259259259,32,54,86970,112
1,17,4,1,0,0,0,17,67,80325.20895522388,2.161290322580645,30,0.1969696969696969,47,70.1492537313433,0,0,1,0.3582089552238806,0.3134328358208955,0.3283582089552239,37,67,146511,59
1,17,4,1,0,0,0,17,66,75820.36363636363,2.129032258064516,30,0.1692307692307692,48,72.72727272727273,0,0,1,0.4090909090909091,0.2878787878787879,0.303030303030303,38,66,25271,141
2,4,1,1,0,0,1,4,66,81451.12121212122,2.129032258064516,30,0.1692307692307692,44,66.66666666666666,0,1,0,0.2272727272727272,0.3939393939393939,0.3787878787878788,32,66,47989,51
2,14,4,1,0,0,0,14,77,74802.77922077922,2.4838709677419355,30,0.131578947368421,61,79.22077922077922,0,0,1,0.2727272727272727,0.3376623376623376,0.3896103896103896,26,77,26441,60
1,27,0,1,0,1,0,27,66,75103.9696969697,2.129032258064516,30,0.2,50,75.75757575757575,0,0,1,0.3181818181818182,0.2424242424242424,0.4393939393939394,38,66,15140,125
1,31,4,1,0,1,0,31,54,72342.72222222222,1.8,29,0.2264150943396226,32,59.25925925925925,0,0,1,0.2962962962962963,0.2777777777777778,0.4259259259259259,20,54,110954,153
2,2,6,1,1,0,1,2,50,72482.62,1.6129032258064515,30,0.2857142857142857,34,68.0,1,0,0,0.32,0.26,0.42,19,50,43958,127
1,21,1,1,0,0,0,21,58,73683.60344827586,1.9333333333333331,29,0.1929824561403508,39,67.24137931034483,1,0,0,0.2586206896551724,0.3448275862068966,0.396551724137931,27,58,77088,34
1,17,4,1,0,0,0,17,58,74702.20689655172,1.870967741935484,30,0.2280701754385964,40,68.96551724137932,1,0,0,0.293103448275862,0.3103448275862069,0.396551724137931,29,58,122401,8
1,23,3,1,0,0,0,23,52,71186.28846153847,1.7333333333333334,29,0.2156862745098039,31,59.61538461538461,0,1,0,0.3269230769230769,0.4038461538461538,0.2692307692307692,23,52,23835,145
2,9,6,1,1,0,0,9,51,80145.09803921569,1.6451612903225807,30,0.24,33,64.70588235294117,0,1,0,0.2941176470588235,0.2549019607843137,0.4509803921568627,29,51,120590,45
1,22,2,1,0,0,0,22,69,79858.11594202899,2.225806451612903,30,0.1617647058823529,49,71.01449275362319,0,1,0,0.2898550724637681,0.2608695652173913,0.4492753623188406,31,69,49987,97
1,21,1,1,0,0,0,21,53,74019.98113207547,1.827586206896552,28,0.2115384615384615,41,77.35849056603774,0,1,0,0.3773584905660377,0.2075471698113207,0.4150943396226415,32,53,5813,126
1,29,2,1,0,1,0,29,51,86736.05882352941,1.7,29,0.2,32,62.74509803921568,0,0,1,0.3333333333333333,0.2745098039215686,0.392156862745098,17,51,70474,142
2,12,2,1,0,0,0,12,66,81451.12121212122,2.129032258064516,30,0.1692307692307692,44,66.66666666666666,0,0,1,0.2272727272727272,0.3939393939393939,0.3787878787878788,32,66,86261,51
1,30,3,1,0,1,0,30,61,77465.59016393442,1.967741935483871,30,0.15,43,70.49180327868852,0,1,0,0.3114754098360656,0.3278688524590163,0.360655737704918,31,61,61131,19
1,26,6,1,1,1,0,26,67,83216.17910447762,2.161290322580645,30,0.1818181818181818,44,65.67164179104478,0,1,0,0.2686567164179104,0.2388059701492537,0.4925373134328358,36,67,137411,53
2,8,5,1,1,0,0,8,72,76706.51388888889,2.4,29,0.0845070422535211,56,77.77777777777779,0,0,1,0.3194444444444444,0.375,0.3055555555555556,27,72,36903,87
2,5,2,1,0,0,1,5,58,87179.8448275862,1.870967741935484,30,0.2280701754385964,39,67.24137931034483,1,0,0,0.3275862068965517,0.2413793103448276,0.4310344827586206,25,58,137053,62
2,13,3,1,0,0,0,13,72,72058.77777777778,2.3225806451612905,30,0.1126760563380281,58,80.55555555555556,0,0,1,0.2083333333333333,0.3888888888888889,0.4027777777777778,28,72,103987,54
1,17,4,1,0,0,0,17,65,80379.27692307692,2.096774193548387,30,0.21875,56,86.15384615384616,0,1,0,0.3846153846153846,0.3846153846153846,0.2307692307692307,45,65,7236,73
2,4,1,1,0,0,1,4,62,78996.14516129032,2.0,30,0.2131147540983606,43,69.35483870967742,0,1,0,0.3064516129032258,0.3225806451612903,0.3709677419354839,27,62,149386,55
2,4,1,1,0,0,1,4,62,84395.19354838709,2.0,30,0.1475409836065573,40,64.51612903225806,0,1,0,0.4032258064516129,0.2741935483870967,0.3225806451612903,33,62,88545,154
2,2,6,1,1,0,1,2,72,76903.09722222222,2.3225806451612905,30,0.1408450704225352,58,80.55555555555556,1,0,0,0.4027777777777778,0.2777777777777778,0.3194444444444444,25,72,30187,1
2,16,6,1,1,0,0,16,61,77368.27868852459,1.967741935483871,30,0.1666666666666666,47,77.04918032786885,0,1,0,0.3442622950819672,0.1967213114754098,0.4590163934426229,26,61,72383,110
1,31,4,1,0,1,0,31,53,81133.62264150943,1.7096774193548387,30,0.2692307692307692,37,69.81132075471697,0,0,1,0.3773584905660377,0.2830188679245283,0.3396226415094339,32,53,117039,29
2,1,5,1,1,0,1,1,59,79486.03389830509,1.903225806451613,30,0.2241379310344827,42,71.1864406779661,1,0,0,0.3389830508474576,0.3050847457627119,0.3559322033898305,24,59,80360,23
2,7,4,1,0,0,1,7,66,74875.89393939394,2.129032258064516,30,0.1384615384615384,46,69.6969696969697,0,1,0,0.303030303030303,0.3939393939393939,0.303030303030303,27,66,100683,37
1,28,1,1,0,1,0,28,55,77483.32727272727,1.7741935483870968,30,0.2407407407407407,43,78.18181818181819,1,0,0,0.4363636363636363,0.2545454545454545,0.3090909090909091,32,55,118415,35
1,23,3,1,0,0,0,23,70,78546.9,2.2580645161290325,30,0.1739130434782608,51,72.85714285714285,1,0,0,0.3285714285714285,0.3714285714285714,0.3,41,70,5189,111
1,17,4,1,0,0,0,17,71,77796.04225352113,2.290322580645161,30,0.1714285714285714,56,78.87323943661971,0,0,1,0.352112676056338,0.2957746478873239,0.352112676056338,45,71,133429,131
1,17,4,1,0,0,0,17,52,71443.07692307692,1.6774193548387095,30,0.2745098039215686,36,69.23076923076923,0,1,0,0.25,0.2692307692307692,0.4807692307692308,26,52,21874,70
1,30,3,1,0,1,0,30,49,81201.95918367348,1.6333333333333333,29,0.2083333333333333,33,67.3469387755102,0,1,0,0.3673469387755102,0.2448979591836734,0.3877551020408163,29,49,32262,155
2,13,3,1,0,0,0,13,49,83838.51020408163,1.5806451612903225,30,0.2708333333333333,34,69.38775510204081,0,1,0,0.2244897959183673,0.3265306122448979,0.4489795918367347,23,49,82158,30
1,23,3,1,0,0,0,23,67,80325.20895522388,2.161290322580645,30,0.1969696969696969,47,70.1492537313433,0,0,1,0.3582089552238806,0.3134328358208955,0.3283582089552239,37,67,50913,59
2,3,0,1,0,0,1,3,41,77433.0731707317,1.3225806451612905,30,0.45,25,60.97560975609756,1,0,0,0.3414634146341463,0.3414634146341463,0.3170731707317073,25,41,73805,39
2,6,3,1,0,0,1,6,58,73683.60344827586,1.9333333333333331,29,0.1929824561403508,39,67.24137931034483,1,0,0,0.2586206896551724,0.3448275862068966,0.396551724137931,31,58,70668,34
1,29,2,1,0,1,0,29,51,74266.01960784313,1.7,29,0.22,33,64.70588235294117,0,0,1,0.196078431372549,0.392156862745098,0.4117647058823529,23,51,125926,74
1,31,4,1,0,1,0,31,47,82632.27659574468,1.6206896551724137,28,0.1956521739130435,30,63.82978723404256,0,0,1,0.4042553191489361,0.2765957446808511,0.3191489361702128,22,47,63508,86
2,15,5,1,1,0,0,15,49,75838.59183673469,1.6896551724137931,28,0.2083333333333333,35,71.42857142857143,0,0,1,0.2653061224489796,0.2448979591836734,0.4897959183673469,23,49,58538,27
1,22,2,1,0,0,0,22,69,80102.57971014493,2.3,29,0.1470588235294117,53,76.81159420289855,1,0,0,0.3478260869565217,0.2753623188405797,0.3768115942028985,44,69,66538,25
1,26,6,1,1,1,0,26,61,75237.72131147541,2.033333333333333,29,0.15,43,70.49180327868852,0,1,0,0.2459016393442623,0.3442622950819672,0.4098360655737705,33,61,101422,118
2,7,4,1,0,0,1,7,40,77502.65,1.3793103448275863,28,0.3846153846153846,35,87.5,0,0,1,0.2,0.5,0.3,18,40,78348,21
1,17,4,1,0,0,0,17,59,78534.98305084746,2.034482758620689,28,0.1724137931034483,44,74.57627118644068,1,0,0,0.3220338983050847,0.1694915254237288,0.5084745762711864,34,59,70272,122
1,29,2,1,0,1,0,29,66,74875.89393939394,2.129032258064516,30,0.1384615384615384,46,69.6969696969697,1,0,0,0.303030303030303,0.3939393939393939,0.303030303030303,39,66,149420,37
2,16,6,1,1,0,0,16,58,74250.20689655172,1.870967741935484,30,0.2105263157894736,38,65.51724137931035,0,0,1,0.4310344827586206,0.293103448275862,0.2758620689655172,35,58,112946,80
2,8,5,1,1,0,0,8,58,71203.24137931035,1.870967741935484,30,0.1929824561403508,44,75.86206896551724,0,0,1,0.2241379310344827,0.3103448275862069,0.4655172413793103,23,58,87293,58
2,10,0,1,0,0,0,10,70,78546.9,2.2580645161290325,30,0.1739130434782608,51,72.85714285714285,0,1,0,0.3285714285714285,0.3714285714285714,0.3,29,70,95736,111
2,6,3,1,0,0,1,6,56,82653.05357142857,1.8064516129032255,30,0.1818181818181818,43,76.78571428571429,0,0,1,0.2678571428571428,0.3928571428571428,0.3392857142857143,23,56,62215,135
1,17,4,1,0,0,0,17,65,75826.23076923077,2.096774193548387,30,0.140625,50,76.92307692307693,0,1,0,0.2615384615384615,0.2615384615384615,0.4769230769230769,39,65,41636,61
1,17,4,1,0,0,0,17,51,71957.56862745098,1.6451612903225807,30,0.28,38,74.50980392156863,0,0,1,0.3529411764705882,0.2941176470588235,0.3529411764705882,29,51,106301,129
1,27,0,1,0,1,0,27,49,80108.02040816327,1.6333333333333333,29,0.2708333333333333,30,61.224489795918366,0,0,1,0.3061224489795918,0.3469387755102041,0.3469387755102041,21,49,99946,85
2,8,5,1,1,0,0,8,72,76903.09722222222,2.3225806451612905,30,0.1408450704225352,58,80.55555555555556,1,0,0,0.4027777777777778,0.2777777777777778,0.3194444444444444,25,72,42746,1
2,1,5,1,1,0,1,1,44,79229.65909090909,1.4193548387096775,30,0.3023255813953488,34,77.27272727272727,0,0,1,0.2045454545454545,0.4545454545454545,0.3409090909090909,25,44,27939,148
1,17,4,1,0,0,0,17,72,76903.09722222222,2.3225806451612905,30,0.1408450704225352,58,80.55555555555556,1,0,0,0.4027777777777778,0.2777777777777778,0.3194444444444444,47,72,133116,1
2,3,0,1,0,0,1,3,57,79412.77192982456,1.8387096774193548,30,0.3035714285714285,48,84.21052631578947,0,1,0,0.2631578947368421,0.4035087719298245,0.3333333333333333,16,57,51946,147
2,8,5,1,1,0,0,8,65,75826.23076923077,2.096774193548387,30,0.140625,50,76.92307692307693,1,0,0,0.2615384615384615,0.2615384615384615,0.4769230769230769,26,65,17351,61
1,29,2,1,0,1,0,29,65,84734.44615384615,2.096774193548387,30,0.171875,55,84.61538461538461,1,0,0,0.2307692307692307,0.4307692307692308,0.3384615384615385,45,65,110037,94
1,17,4,1,0,0,0,17,77,74802.77922077922,2.4838709677419355,30,0.131578947368421,61,79.22077922077922,0,1,0,0.2727272727272727,0.3376623376623376,0.3896103896103896,51,77,118014,60
2,12,2,1,0,0,0,12,49,83838.51020408163,1.5806451612903225,30,0.2708333333333333,34,69.38775510204081,0,0,1,0.2244897959183673,0.3265306122448979,0.4489795918367347,23,49,46074,30
1,17,4,1,0,0,0,17,69,73414.88405797101,2.225806451612903,30,0.1323529411764706,55,79.71014492753623,1,0,0,0.3623188405797101,0.2463768115942029,0.391304347826087,44,69,97880,44
1,29,2,1,0,1,0,29,52,70667.78846153847,1.6774193548387095,30,0.2352941176470588,29,55.76923076923077,0,0,1,0.1923076923076923,0.2692307692307692,0.5384615384615384,26,52,5496,17
2,8,5,1,1,0,0,8,53,80305.09433962264,1.7096774193548387,30,0.25,34,64.15094339622641,0,0,1,0.2452830188679245,0.2452830188679245,0.5094339622641509,32,53,55459,36
2,4,1,1,0,0,1,4,72,76706.51388888889,2.4,29,0.0845070422535211,56,77.77777777777779,0,1,0,0.3194444444444444,0.375,0.3055555555555556,27,72,38467,87
2,6,3,1,0,0,1,6,67,82101.55223880598,2.161290322580645,30,0.1515151515151515,47,70.1492537313433,0,0,1,0.208955223880597,0.3432835820895522,0.4477611940298507,32,67,149776,47
1,24,4,1,0,0,0,24,67,75586.05970149254,2.2333333333333334,29,0.1363636363636363,43,64.17910447761194,0,0,1,0.3283582089552239,0.3134328358208955,0.3582089552238806,30,67,72019,96
2,11,1,1,0,0,0,11,54,79844.62962962964,1.8,29,0.2264150943396226,34,62.96296296296296,1,0,0,0.2592592592592592,0.3148148148148148,0.4259259259259259,25,54,138990,72
2,4,1,1,0,0,1,4,51,86736.05882352941,1.7,29,0.2,32,62.74509803921568,0,1,0,0.3333333333333333,0.2745098039215686,0.392156862745098,34,51,42288,142
1,17,4,1,0,0,0,17,66,75820.36363636363,2.129032258064516,30,0.1692307692307692,48,72.72727272727273,1,0,0,0.4090909090909091,0.2878787878787879,0.303030303030303,38,66,125033,141
1,17,4,1,0,0,0,17,71,77796.04225352113,2.290322580645161,30,0.1714285714285714,56,78.87323943661971,0,1,0,0.352112676056338,0.2957746478873239,0.352112676056338,45,71,92296,131
2,7,4,1,0,0,1,7,52,77223.46153846153,1.6774193548387095,30,0.1568627450980392,32,61.53846153846154,0,0,1,0.2692307692307692,0.3461538461538461,0.3846153846153846,30,52,73600,89
1,18,5,1,1,0,0,18,53,74019.98113207547,1.827586206896552,28,0.2115384615384615,41,77.35849056603774,0,0,1,0.3773584905660377,0.2075471698113207,0.4150943396226415,32,53,5496,126
2,5,2,1,0,0,1,5,67,82550.25373134328,2.161290322580645,30,0.1363636363636363,43,64.17910447761194,0,0,1,0.3432835820895522,0.2686567164179104,0.3880597014925373,33,67,94029,64
1,17,4,1,0,0,0,17,63,77633.57142857143,2.032258064516129,30,0.2096774193548387,46,73.01587301587301,0,1,0,0.365079365079365,0.3174603174603174,0.3174603174603174,40,63,9247,137
1,24,4,1,0,0,0,24,53,76986.09433962264,1.962962962962963,26,0.1923076923076923,32,60.37735849056604,1,0,0,0.4339622641509434,0.2641509433962264,0.3018867924528302,26,53,5189,115
1,30,3,1,0,1,0,30,37,75390.54054054055,1.2758620689655171,28,0.3611111111111111,28,75.67567567567568,0,1,0,0.2702702702702703,0.2702702702702703,0.4594594594594595,21,37,71412,108
1,26,6,1,1,1,0,26,50,75810.38,1.7241379310344829,28,0.2244897959183673,32,64.0,0,0,1,0.28,0.22,0.5,26,50,96047,102
2,10,0,1,0,0,0,10,54,79844.62962962964,1.8,29,0.2264150943396226,34,62.96296296296296,0,0,1,0.2592592592592592,0.3148148148148148,0.4259259259259259,25,54,55010,72
1,17,4,1,0,0,0,17,56,82653.05357142857,1.8064516129032255,30,0.1818181818181818,43,76.78571428571429,0,0,1,0.2678571428571428,0.3928571428571428,0.3392857142857143,33,56,124519,135
2,10,0,1,0,0,0,10,60,78390.91666666667,2.0,29,0.1525423728813559,39,65.0,0,0,1,0.2,0.3166666666666666,0.4833333333333333,31,60,85329,105
2,8,5,1,1,0,0,8,49,80108.02040816327,1.6333333333333333,29,0.2708333333333333,30,61.224489795918366,1,0,0,0.3061224489795918,0.3469387755102041,0.3469387755102041,28,49,64668,85
1,17,4,1,0,0,0,17,74,76245.78378378379,2.3870967741935485,30,0.1780821917808219,54,72.97297297297297,0,0,1,0.2837837837837837,0.3108108108108108,0.4054054054054054,46,74,125779,20
2,12,2,1,0,0,0,12,67,82101.55223880598,2.161290322580645,30,0.1515151515151515,47,70.1492537313433,0,0,1,0.208955223880597,0.3432835820895522,0.4477611940298507,32,67,50900,47
2,11,1,1,0,0,0,11,61,77368.27868852459,1.967741935483871,30,0.1666666666666666,47,77.04918032786885,0,0,1,0.3442622950819672,0.1967213114754098,0.4590163934426229,26,61,64366,110
1,17,4,1,0,0,0,17,65,75826.23076923077,2.096774193548387,30,0.140625,50,76.92307692307693,1,0,0,0.2615384615384615,0.2615384615384615,0.4769230769230769,39,65,111755,61
1,31,4,1,0,1,0,31,68,75258.5294117647,2.2666666666666666,29,0.1641791044776119,39,57.35294117647059,1,0,0,0.3235294117647059,0.2794117647058823,0.3970588235294117,33,68,92911,66
1,27,0,1,0,1,0,27,42,65207.26190476191,1.3548387096774193,30,0.3414634146341463,24,57.14285714285714,0,0,1,0.3571428571428571,0.2619047619047619,0.3809523809523809,19,42,50124,9
1,25,5,1,1,1,0,25,66,78560.72727272728,2.129032258064516,30,0.1384615384615384,47,71.21212121212122,0,1,0,0.2575757575757575,0.2727272727272727,0.4696969696969697,36,66,32996,140
